,fonte,author,title,intencionalidade,data,fato,conteudo,autenticidade,tipo,categoria,link,image
575,G1,-,É #FAKE que vídeo mostre equipe médica forjando caso de Covid-19 em São Paulo,xv,2000-01-01 00:00:00,False,"Imagens foram feitas no México. Além disso, caso não foi forjado. Paciente com suspeita da doença foi levado a hospital para isolamento.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/20/e-fake-que-video-mostre-equipe-medica-forjando-caso-de-covid-19-em-sao-paulo.ghtml,https://s2.glbimg.com/TLVXUnKALbaXwKsDrvRWzZyYSJg=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2020/x/u/Xc4vvWSVqImbfLNRHc3A/headermortefake.jpg
576,G1,-,É #FAKE que vídeo mostre profissionais de saúde dando as costas ao prefeito Bruno Covas em SP,xv,2000-01-01 00:00:00,False,Imagens foram feitas em hospital na Bélgica. Enfermeiros e outros profissionais protestaram contra a primeira-ministra Sophie Wilmès. Vídeo não tem nenhuma relação com o Brasil. ,False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/20/e-fake-que-video-mostre-profissionais-de-saude-dando-as-costas-ao-prefeito-bruno-covas-em-sp.ghtml,https://s2.glbimg.com/Nz2yhDyHNk9dk7OcL92H5LJzEgw=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2020/m/B/VHhL77SrWpgzXALWcNlQ/headercovasfake.jpg
577,G1,-,É #FAKE que fotos e vídeos mostrem produtos mofados em shopping de São Paulo durante a quarentena,xv,2000-01-01 00:00:00,False,"Mensagens dizem que governador João Doria tem que pagar pelo prejuízo dos lojistas. As imagens, porém, foram feitas numa loja da Malásia.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/20/e-fake-que-fotos-e-videos-mostrem-produtos-mofados-em-shopping-de-sao-paulo-durante-a-quarentena.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
578,G1,-,É #FAKE que foto mostre Helder Barbalho e Mandetta sem máscaras se cumprimentando durante a pandemia no PA,xv,2000-01-01 00:00:00,False,"Foto é antiga. Ela foi feita em setembro de 2019. Em novo encontro entre o governador e o ex-ministro nesta segunda (18), ambos utilizaram máscara e cumpriram regras de distanciamento.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/19/e-fake-que-foto-mostre-helder-barbalho-e-mandetta-sem-mascaras-se-cumprimentando-durante-a-pandemia-no-pa.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
579,G1,-,É #FAKE que Hospital Central da Polícia Militar no Rio não tem pacientes internados com Covid-19,xv,2000-01-01 00:00:00,False,"Mensagem falsa acompanha fotografia e diz que 'sala de isolamento' está vazia, o que significa que o 'vírus está sendo vencido'. Imagem, porém, mostra apenas espaço usado para observação, no qual pacientes aguardam resultados de exames. Há mais de 40 internados no hospital. Além disso, Rio teve recorde de óbitos em 24 horas.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/19/e-fake-que-hospital-central-da-policia-militar-no-rio-nao-tem-pacientes-internados-com-covid-19.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
580,G1,-,É #FAKE que SP concentre 3/4 dos óbitos por coronavírus e que a mortalidade seja o dobro da do Brasil,xv,2000-01-01 00:00:00,False,"Mortes no estado correspondem a pouco mais de 1/4 do total do país. Além disso, a mortalidade por 100 mil habitantes é 30% maior que a média, e não o dobro. O Amazonas, por exemplo, tem uma mortalidade de 34,6 a cada 100 mil; em São Paulo, o índice é de 10,5.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/19/e-fake-que-sp-concentre-34-dos-obitos-por-coronavirus-e-que-a-mortalidade-seja-o-dobro-da-do-brasil.ghtml,https://s2.glbimg.com/0i3gJeI1mo69knuV5BcdzM8Jy4Q=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2020/D/c/VcKfrfQg6HatqeXRzCWQ/headerspfake.jpg
581,G1,-,É #FAKE que chá da casca de quina quina seja eficaz contra o coronavírus,xv,2000-01-01 00:00:00,False,"Mensagens falsas afirmam que quinino, presente na planta, serve para prevenção e tratamento da Covid-19; especialistas desmentem.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/19/e-fake-que-cha-da-casca-de-quina-quina-seja-eficaz-contra-o-coronavirus.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
582,G1,-,É #FAKE que Ministério da Saúde repassa R$ 12 mil a hospitais por cada morte por Covid-19,xv,2000-01-01 00:00:00,False,Mensagem falsa dá a entender que dados sobre óbitos são manipulados para que crise pareça mais grave.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/18/e-fake-que-ministerio-da-saude-repassa-r-12-mil-a-hospitais-por-cada-morte-por-covid-19.ghtml,https://s2.glbimg.com/c8i_Px9qgH8HCfbI419xQA8foGA=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/59/43/8664359
583,G1,-,É #FAKE que vídeo mostre presos sem máscara em fila para receber auxílio em banco no meio da pandemia,xv,2000-01-01 00:00:00,False,Imagens são muito anteriores à chegada do novo coronavírus no Brasil. Mensagens falsas tentam criar tese mentirosa de prioridade aos detentos.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/18/e-fake-que-video-mostre-presos-sem-mascara-em-fila-para-receber-auxilio-em-banco-no-meio-da-pandemia.ghtml,https://s2.glbimg.com/fHsLSmCH1oJYBJUYMiDShE-W5UA=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2020/0/F/Y5ojqSQtqwkLR1f2cccQ/selobbfake.jpg
584,G1,-,É #FAKE que juiz Marcelo Bretas fez post defendendo uso de remédio experimental e falando em hospitais de campanha superfaturados ,xv,2000-01-01 00:00:00,False,Tuíte falso atribuído ao magistrado diz que protocolo para uso da droga não é liberado porque autoridades querem lucrar com a pandemia.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/18/e-fake-que-juiz-marcelo-bretas-fez-post-defendendo-uso-de-remedio-experimental-e-falando-em-hospitais-de-campanha-superfaturados.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
585,G1,-,É #FAKE que vídeos mostrem pessoas se passando por agentes de saúde para contaminar a população,xv,2000-01-01 00:00:00,False,"Imagens são, na verdade, de equipes contratadas para a realização de uma pesquisa, financiada pelo Ministério da Saúde, que mapeia o avanço da Covid-19 pelo Brasil. Entrevistadores são do Ibope e têm autorização para aplicar teste rápido.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/18/e-fake-que-videos-mostrem-pessoas-se-passando-por-agentes-de-saude-para-contaminar-a-populacao.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
586,G1,-,É #FAKE que foto mostre plataforma de metrô lotada após adoção de rodízio de carros mais rígido na quarentena em SP,xv,2000-01-01 00:00:00,False,"Imagem compartilhada nas redes sociais foi feita, na verdade, em 2015. Governo diz que, após a implantação do rodízio na capital paulista, houve um aumento de 8% no número de passageiros em relação à semana anterior, mas o fluxo ainda é cerca de 80% menor que o registrado antes da pandemia. ",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/15/e-fake-que-foto-mostre-plataforma-de-metro-lotada-apos-adocao-de-rodizio-de-carros-mais-rigido-na-quarentena-em-sp.ghtml,https://s2.glbimg.com/_lpQBf4i0aIPWwkfGIgnIYChqQk=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2020/p/D/SGPdZmSCaOJljKkqLt7w/headermetrofake.jpg
587,G1,-,É #FAKE que Maju Coutinho deu entrevista à TV de Portugal e disse que trabalha até de graça por queda de Bolsonaro,xv,2000-01-01 00:00:00,False,Apresentadora do JH não deu entrevista recente a nenhum veículo de comunicação. Mensagem é falsa.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2020/05/15/e-fake-que-maju-coutinho-deu-entrevista-a-tv-de-portugal-e-disse-que-trabalha-ate-de-graca-por-queda-de-bolsonaro.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
588,G1,-,É #FAKE que STF decidiu que dinheiro público roubado não precisa ser devolvido passados cinco anos da investigação,xv,2000-01-01 00:00:00,False,Decisão nunca foi proferida. Tribunal vem sendo alvos de ataques nas redes sociais.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2020/05/15/e-fake-que-stf-decidiu-que-dinheiro-publico-roubado-nao-precisa-ser-devolvido-passados-cinco-anos-da-investigacao.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
589,G1,-,É #FAKE que Witzel mandou recolher remédio em teste contra Covid-19 de farmácias do RJ,xv,2000-01-01 00:00:00,False,Governador e Secretaria da Saúde negam decisão de recolher remédio. Medicamento prescrito para infecções por vermes e parasitas não tem eficiência comprovada contra Covid-19. Conselho Regional de Farmácia do Rio de Janeiro diz que houve desabastecimento por conta da ampla demanda após divulgação nas redes.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/15/e-fake-que-witzel-mandou-recolher-remedio-em-teste-contra-covid-19-de-farmacias-do-rj.ghtml,https://s2.glbimg.com/EmWmVH6kXDIJD5DNj68kz8YG070=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2020/D/b/sAmGTmTFapBhuoqNAr7g/whatsapp-image-2020-05-15-at-17.19.05.jpeg
590,G1,-,É #FAKE que rede de hipermercados Makro tenha fechado lojas no Rio por conta da crise do coronavírus,xv,2000-01-01 00:00:00,False,"Lojas estão abertas no estado, à exceção de duas, desativadas entre março e abril em razão da venda de parte da rede para o Carrefour.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/15/e-fake-que-rede-de-hipermercados-makro-tenha-fechado-lojas-no-rio-por-conta-da-crise-do-coronavirus.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
591,G1,-,É #FAKE que chá de boldo combate a Covid-19 em três horas,xv,2000-01-01 00:00:00,False,"Especialistas explicam que chás hidratam e aliviam sintomas em casos leves, mas não são eficazes contra o vírus.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/15/e-fake-que-cha-de-boldo-combate-a-covid-19-em-tres-horas.ghtml,https://s2.glbimg.com/ceMbUCQ7iYfqP30RbM6QzFHHUlo=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2020/Y/p/2h9XSjT7urU3gjVKfN5A/whatsapp-image-2020-05-15-at-15.12.13.jpeg
592,G1,-,É #FAKE que governador de Pernambuco proibiu missas online durante a pandemia do coronavírus,xv,2000-01-01 00:00:00,False,Boato que circula nas redes sociais diz que transmissões foram banidas por decreto de Paulo Câmara. Não é verdade.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/15/e-fake-que-governador-de-pernambuco-proibiu-missas-online-durante-a-pandemia-do-coronavirus.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
593,G1,-,É #FAKE que foto mostre corpos de vítimas da Covid-19 enterrados em vala comum em Nova York,xv,2000-01-01 00:00:00,False,"Imagem é antiga, de 2015, e mostra mortos após um tumulto durante uma peregrinação a Meca. Ou seja, não há nenhuma relação com a pandemia atual.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/14/e-fake-que-foto-mostre-corpos-de-vitimas-da-covid-19-enterrados-em-vala-comum-em-nova-york.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
594,G1,-,É #FAKE que máscara de proteção baixa a imunidade e potencializa a proliferação de bactérias,xv,2000-01-01 00:00:00,False,Vídeo que circula nas redes sociais é contestado por médicos; uso de máscara não oferece risco à saúde.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/14/e-fake-que-mascara-de-protecao-baixa-a-imunidade-e-potencializa-a-proliferacao-de-bacterias.ghtml,https://s2.glbimg.com/NwXREuJE38U-mq0nKsIyu3j7oKY=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2020/U/L/3WNcH7SV6xywTPcax2zQ/whatsapp-image-2020-05-14-at-16.02.45.jpeg
595,G1,-,É #FAKE que alho cru e açafrão previnam a infecção pelo coronavírus e curem a Covid-19,xv,2000-01-01 00:00:00,False,Mensagem falsa é desmentida por médicos. Não existe remédio caseiro contra a Covid-19.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/13/e-fake-que-alho-cru-e-acafrao-previnam-a-infeccao-pelo-coronavirus-e-curem-a-covid-19.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
596,G1,-,É #FAKE que máscaras de proteção podem levar à autocontaminação pelo coronavírus e que vacinas contra a gripe podem causar a Covid-19,xv,2000-01-01 00:00:00,False,"Documentário norte-americano com cientista controversa chamado 'Plandemic' dissemina várias informações falsas. Ele foi banido do Facebook e do YouTube, mas foi traduzido e tem circulado bastante no WhatsApp.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/13/e-fake-que-mascaras-de-protecao-podem-levar-a-autocontaminacao-pelo-coronavirus-e-que-vacinas-contra-a-gripe-podem-causar-a-covid-19.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
597,G1,-,É #FAKE que governador de NY disse que levantamento feito pelo Departamento de Saúde do estado provou ineficácia do isolamento social,xv,2000-01-01 00:00:00,False,"Mensagens que circulam pelas redes sociais tiram fala de governador do contexto para dar a entender que político criticou isolamento. Assessoria dele reforça posição a favor do distanciamento, diz que casos caíram, mas que comportamento pessoal ainda faz com que haja contaminações.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/13/e-fake-que-governador-de-ny-disse-que-levantamento-feito-pelo-departamento-de-saude-do-estado-provou-ineficacia-do-isolamento-social.ghtml,https://s2.glbimg.com/ab6NIy3GFT0aC-hwQ_OebyvdPUI=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2020/7/s/o61kYwQo6majvZcvOxjw/headergovernadornyfake.jpg
598,G1,-,É #FAKE que fotos mostrem mulher de Sergio Moro em eventos no Instituto Lula,xv,2000-01-01 00:00:00,False,"Fotos virais não mostram Rosângela Moro com Lula, FHC e o investidor George Soros. Quem aparece nas duas imagens é a cientista política Ilona Szabó.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2020/05/12/e-fake-que-fotos-mostrem-mulher-de-sergio-moro-em-eventos-no-instituto-lula.ghtml,https://s2.glbimg.com/u4xIs0DBWOGsElosNk7PVjgXUbA=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2020/v/5/73Yw7KS9mOoJJWA6We3w/whatsapp-image-2020-05-12-at-13.15.19.jpeg
599,G1,-,É #FAKE que número de mortes por doenças respiratórias no Ceará em 2020 é menor que em 2019,xv,2000-01-01 00:00:00,False,"Mensagem foi compartilhada, inclusive, pelo presidente Jair Bolsonaro. Ela foi marcada como conteúdo falso nas redes sociais.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/12/e-fake-que-numero-de-mortes-por-doencas-respiratorias-no-ceara-em-2020-e-menor-que-em-2019.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
600,G1,-,É #FAKE que resultado de teste de Covid-19 saia mais rápido para os mortos que para pacientes vivos,xv,2000-01-01 00:00:00,False,"Mensagem falsa afirma que análise é concluída 'na hora' no caso de óbitos e, nas demais situações, leva até 20 dias.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/11/e-fake-que-resultado-de-teste-de-covid-19-saia-mais-rapido-para-os-mortos-que-para-pacientes-vivos.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
601,G1,-,É #FAKE que tendas de triagem da Unicamp para Covid-19 foram desmontadas por falta de pacientes,xv,2000-01-01 00:00:00,False,"Parte da estrutura foi desmobilizada por conta da abertura de hospital de campanha pela prefeitura da cidade. Ainda há, no entanto, três tendas do Exército para o atendimento adulto e pediátrico e triagem no local. Além disso, houve mais de 500 atendimentos nas tendas em cerca de um mês.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/11/e-fake-que-tendas-de-triagem-da-unicamp-para-covid-19-foram-desmontadas-por-falta-de-pacientes.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
602,G1,-,É #FAKE que foto mostre lojas fechadas em Belo Horizonte com cartazes criticando prefeito,xv,2000-01-01 00:00:00,False,"Imagem é antiga e foi manipulada. Ela foi feita em São Paulo, em 2015, e mostra lojas com placas de 'aluga-se'.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/11/e-fake-que-foto-mostre-lojas-fechadas-em-belo-horizonte-com-cartazes-criticando-prefeito.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
